sample_name	anonymized_name	collection_timestamp	depth	description	disease_status	dna_extracted	env_biome	env_feature	env_material	env_package	extracted_dna_avail_now	geo_loc_name	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	lux_max	lux_mean	nh3_nox_po4_units	nh3_pa	nh3_pb	nox_pa	nox_pb	physical_specimen_location	physical_specimen_remaining	po4_pa	po4_pb	public	qiita_study_id	sample_type	scientific_name	season	state_location	taxon_id	temp	temp_max	temp_mean	title	wave_max	wave_mean
2229.S2.N2.6.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2-N2.6-HP38E7	2012-04-14	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWS2-N2.6-HP38E7	112068	-35.859	150.1811	8267	798	mg/L	0.115	0.025	0.023	0.001324	Thomas lab	TRUE	0.034	0.044	TRUE	2229	kelp mucus	algae metagenome	Winter 1	Tasmania - south	1300146	18.31466667	19.57	18.31	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	19.5	1.8
2229.S2.N2.6.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2-N2.6-HP48E8	2012-04-14	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWS2-N2.6-HP48E8	112068	-35.859	150.1811	8267	798	mg/L	0.115	0.025	0.023	0.001324	Thomas lab	TRUE	0.034	0.044	TRUE	2229	kelp mucus	algae metagenome	Winter 1	Tasmania - south	1300146	18.31466667	19.57	18.31	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	19.5	1.8
2229.S2.N2.6.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2-N2.6-HP58E9	2012-04-14	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWS2-N2.6-HP58E9	112068	-35.859	150.1811	8267	798	mg/L	0.115	0.025	0.023	0.001324	Thomas lab	TRUE	0.034	0.044	TRUE	2229	kelp mucus	algae metagenome	Winter 1	Tasmania - south	1300146	18.31466667	19.57	18.31	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	19.5	1.8
2229.S2.N21.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N21 EH17G8	2012-04-04	0.105	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N21 EH17G8	309355	-35.748	150.2545	7578	1431	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	17.75832759	19.38	17.76	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	16.4	0.9
2229.S2.N21.EH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N21 EH27G9	2012-04-04	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N21 EH27G9	309355	-35.748	150.2545	7578	1431	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	17.75832759	19.38	17.76	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	16.4	0.9
2229.S2.N21.EH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N21 EH37G10	2012-04-04	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N21 EH37G10	309355	-35.748	150.2545	7578	1431	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	17.75832759	19.38	17.76	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	16.4	0.9
2229.S2.N21.EH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N21 EH47G11	2012-04-04	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N21 EH47G11	309355	-35.748	150.2545	7578	1431	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	17.75832759	19.38	17.76	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	16.4	0.9
2229.S2.N21.EH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N21 EH57G12	2012-04-04	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N21 EH57G12	309355	-35.748	150.2545	7578	1431	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	17.75832759	19.38	17.76	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	16.4	0.9
2229.S2.N22.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N22 EH17H1	2012-04-04	0.08	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N22 EH17H1	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	20.2	22.72	20.19	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N22.EH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N22 EH27H2	2012-04-04	0.08	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N22 EH27H2	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	20.2	22.72	20.19	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N22.EH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N22 EH37H3	2012-04-04	0.08	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N22 EH37H3	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	20.2	22.72	20.19	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N22.EH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N22 EH47H4	2012-04-04	0.08	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N22 EH47H4	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	20.2	22.72	20.19	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N22.EH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N22 EH57H5	2012-04-04	0.08	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N22 EH57H5	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	20.2	22.72	20.19	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N23.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N23 EH17H6	2012-04-04	0.103	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N23 EH17H6	309355	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	18	19.38	17.98	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N23.EH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N23 EH27H7	2012-04-04	0.103	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N23 EH27H7	309355	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	18	19.38	17.98	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N23.EH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N23 EH37H8	2012-04-04	0.103	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N23 EH37H8	309355	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	18	19.38	17.98	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N23.EH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N23 EH47H9	2012-04-04	0.103	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N23 EH47H9	309355	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	18	19.47	17.97	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N23.EH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N23 EH57H10	2012-04-04	0.103	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N23 EH57H10	309355	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	18	19.47	17.97	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N23.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N23 PH113D6	2012-04-04	0.103	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWS2 N23 PH113D6	112068	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 1	Tasmania - south	1300146	18	19.47	17.97	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N23.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N23 PH213D7	2012-04-04	0.103	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWS2 N23 PH213D7	112068	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 1	Tasmania - south	1300146	18	19.47	17.97	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N23.PH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N23 PH313D8	2012-04-04	0.103	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWS2 N23 PH313D8	112068	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 1	Tasmania - south	1300146	18	19.47	17.97	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N23.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N23 PH413D9	2012-04-04	0.103	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWS2 N23 PH413D9	112068	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 1	Tasmania - south	1300146	18	19.47	17.97	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N23.PH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N23 PH513D10	2012-04-04	0.103	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWS2 N23 PH513D10	112068	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 1	Tasmania - south	1300146	18	19.47	17.97	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S2.N3.4.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N3.4 HE114C4	2012-04-16	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N3.4 HE114C4	309355	-31.5946	152.8433	3272	247	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	13.0681129	13.27	13.07	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	8.3	0.8
2229.S2.N3.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N3.4 HE214C5	2012-04-16	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N3.4 HE214C5	309355	-31.5946	152.8433	3272	247	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	13.0681129	13.27	13.07	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	8.3	0.8
2229.S2.N3.4.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N3.4 HE314C6	2012-04-16	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N3.4 HE314C6	309355	-31.5946	152.8433	3272	247	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	13.0681129	13.27	13.07	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	8.3	0.8
2229.S2.N3.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N3.4 HE414C7	2012-04-16	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N3.4 HE414C7	309355	-31.5946	152.8433	3272	247	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	13.0681129	13.27	13.07	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	8.3	0.8
2229.S2.N3.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS2 N3.4 HE514C8	2012-04-16	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWS2 N3.4 HE514C8	309355	-31.5946	152.8433	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	Tasmania - centre	1300146	12.6	13.46	12.57	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
