sample_name	altitude_m	anonymized_name	collection_timestamp	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	extracted_dna_avail_now	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	light_kilolux_7days	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	taxon_id	temp	temperature_deg_c	title
933.N.3.1.S.E.2	0.0	UNSW0067	2011-04-15	GAZ:Australia	12	12.0	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0067	sk__Eukaryota	309355	-31.76795	-31.76795	690.4429	152.808883	152.808883	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.1.S.E.3	0.0	UNSW0068	2011-04-15	GAZ:Australia	12	12.0	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0068	sk__Eukaryota	309355	-31.76795	-31.76795	690.4429	152.808883	152.808883	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.1.S.E.4	0.0	UNSW0069	2011-04-15	GAZ:Australia	12	12.0	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0069	sk__Eukaryota	309355	-31.76795	-31.76795	690.4429	152.808883	152.808883	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.1.S.E.5	0.0	UNSW0070	2011-04-15	GAZ:Australia	12	12.0	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0070	sk__Eukaryota	309355	-31.76795	-31.76795	690.4429	152.808883	152.808883	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.2.H.E.1	0.0	UNSW0071	2011-04-15	GAZ:Australia	8.7	8.7	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0071	sk__Eukaryota	309355	-31.71313	-31.71313	1336.335	152.80253	152.80253	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.2.H.E.2	0.0	UNSW0072	2011-04-15	GAZ:Australia	8.7	8.7	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0072	sk__Eukaryota	309355	-31.71313	-31.71313	1336.335	152.80253	152.80253	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.2.H.E.3	0.0	UNSW0073	2011-04-15	GAZ:Australia	8.7	8.7	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0073	sk__Eukaryota	309355	-31.71313	-31.71313	1336.335	152.80253	152.80253	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.2.H.E.4	0.0	UNSW0074	2011-04-15	GAZ:Australia	8.7	8.7	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0074	sk__Eukaryota	309355	-31.71313	-31.71313	1336.335	152.80253	152.80253	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.2.H.E.5	0.0	UNSW0075	2011-04-15	GAZ:Australia	8.7	8.7	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0075	sk__Eukaryota	309355	-31.71313	-31.71313	1336.335	152.80253	152.80253	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.2.S.E.1	0.0	UNSW0076	2011-04-15	GAZ:Australia	8.7	8.7	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0076	sk__Eukaryota	309355	-31.71313	-31.71313	1336.335	152.80253	152.80253	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.2.S.E.2	0.0	UNSW0077	2011-04-15	GAZ:Australia	8.7	8.7	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0077	sk__Eukaryota	309355	-31.71313	-31.71313	1336.335	152.80253	152.80253	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.2.S.E.3	0.0	UNSW0078	2011-04-15	GAZ:Australia	8.7	8.7	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0078	sk__Eukaryota	309355	-31.71313	-31.71313	1336.335	152.80253	152.80253	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.2.S.E.4	0.0	UNSW0079	2011-04-15	GAZ:Australia	8.7	8.7	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0079	sk__Eukaryota	309355	-31.71313	-31.71313	1336.335	152.80253	152.80253	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.2.S.E.5	0.0	UNSW0080	2011-04-15	GAZ:Australia	8.7	8.7	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0080	sk__Eukaryota	309355	-31.71313	-31.71313	1336.335	152.80253	152.80253	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.3.H.E.1	0.0	UNSW0081	2011-04-15	GAZ:Australia	7.9	7.9	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0081	sk__Eukaryota	309355	-31.83792	-31.83792	832.4738	152.75383	152.75383	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.3.H.E.2	0.0	UNSW0082	2011-04-15	GAZ:Australia	7.9	7.9	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0082	sk__Eukaryota	309355	-31.83792	-31.83792	832.4738	152.75383	152.75383	UNSW	TRUE	TRUE				933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.3.H.E.3	0.0	UNSW0083	2011-04-15	GAZ:Australia	7.9	7.9	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0083	sk__Eukaryota	309355	-31.83792	-31.83792	832.4738	152.75383	152.75383	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.3.H.E.4	0.0	UNSW0084	2011-04-15	GAZ:Australia	7.9	7.9	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0084	sk__Eukaryota	309355	-31.83792	-31.83792	832.4738	152.75383	152.75383	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.3.H.E.5	0.0	UNSW0085	2011-04-15	GAZ:Australia	7.9	7.9	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0085	sk__Eukaryota	309355	-31.83792	-31.83792	832.4738	152.75383	152.75383	UNSW	TRUE	TRUE				933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.3.S.E.1	0.0	UNSW0086	2011-04-15	GAZ:Australia	7.9	7.9	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0086	sk__Eukaryota	309355	-31.83792	-31.83792	832.4738	152.75383	152.75383	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.3.S.E.2	0.0	UNSW0087	2011-04-15	GAZ:Australia	7.9	7.9	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0087	sk__Eukaryota	309355	-31.83792	-31.83792	832.4738	152.75383	152.75383	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.3.S.E.3	0.0	UNSW0088	2011-04-15	GAZ:Australia	7.9	7.9	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0088	sk__Eukaryota	309355	-31.83792	-31.83792	832.4738	152.75383	152.75383	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.3.S.E.4	0.0	UNSW0089	2011-04-15	GAZ:Australia	7.9	7.9	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0089	sk__Eukaryota	309355	-31.83792	-31.83792	832.4738	152.75383	152.75383	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.N.3.3.S.E.5	0.0	UNSW0090	2011-04-15	GAZ:Australia	7.9	7.9	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0090	sk__Eukaryota	309355	-31.83792	-31.83792	832.4738	152.75383	152.75383	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	23	23.0	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.Phylospora.comosa.1.1	0.0	Phylospora_comosa_1-1	2011-04-05	GAZ:Australia	11.3	11.3	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	Phylospora_comosa_1-1	sk__Eukaryota	112068	-42.9509167	-42.9509167	209.0784	147.35513	147.35513	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	14.01	14.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.Phylospora.comosa.1.2	0.0	Phylospora_comosa_1-2	2011-04-05	GAZ:Australia	11.3	11.3	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	Phylospora_comosa_1-2	sk__Eukaryota	112068	-42.9509167	-42.9509167	209.0784	147.35513	147.35513	UNSW	TRUE	TRUE				933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	14.01	14.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
