sample_name	adult_diet	altitude_m	annual_season_precpt	annual_season_temp	anonymized_name	arachnid	barometric_presure	blood	carb_nitro_ratio	class	cmin_rate	collection_timestamp	country	depth	depth_m	description	dew_point_temp	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	end_time	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	extracted_dna_avail_now	family	general_diet	genus_species	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	insect	land_use	latitude	latitude_deg	longitude	longitude_deg	max_wind_speed	order_tax	ph	ph_meth	phloem	physical_specimen_location	physical_specimen_remaining	place	public	qiita_study_id	relative_humidity	sample_scientific_name	sample_set	sample_taxid	sample_type	scientific_name	silt_clay	soil_moisture_deficit	soil_type	solar_radiation	specific_location	specific_location_name	start_time	superorder	taxon_id	temp	temperature_deg_c	texture	title	tot_nitro	tot_org_carb	tot_org_nitro	wind_cardinal_directions	wind_speed
1521.Aphid25.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	M125AG.1	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid25	0	Herbivore	TRUE	662.87	662.87	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	Aphis gossyppii	USA	c__Insecta	cotton aphid	f__Aphididae	g__Aphis	k__Metazoa	o__Hemiptera	p__Arthropoda	Aphis gossypii	s__Aphis_gossypii	M125AG.1	sk__Eukaryota	80765	TRUE	Not applicable	20.8	20.8	-156.33	-156.33	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid26.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	M125AG.2	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid26	0	Herbivore	TRUE	662.87	662.87	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	Aphis gossyppii	USA	c__Insecta	cotton aphid	f__Aphididae	g__Aphis	k__Metazoa	o__Hemiptera	p__Arthropoda	Aphis gossypii	s__Aphis_gossypii	M125AG.2	sk__Eukaryota	80765	TRUE	Not applicable	20.8	20.8	-156.33	-156.33	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid27.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	M126PN.1	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid27	0	Herbivore	TRUE	662.87	662.87	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	P negranervosa	USA	c__Insecta	banana aphid	f__Aphididae	g__Pentalonia	k__Metazoa	o__Hemiptera	p__Arthropoda	Pentalonia nigronervosa	s__Pentalonia_nigronervosa	M126PN.1	sk__Eukaryota	693967	TRUE	Not applicable	20.8	20.8	-156.33	-156.33	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid28.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	M126PN.2	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid28	0	Herbivore	TRUE	662.87	662.87	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	P negranervosa	USA	c__Insecta	banana aphid	f__Aphididae	g__Pentalonia	k__Metazoa	o__Hemiptera	p__Arthropoda	Pentalonia nigronervosa	s__Pentalonia_nigronervosa	M126PN.2	sk__Eukaryota	693967	TRUE	Not applicable	20.8	20.8	-156.33	-156.33	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid29.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	M126PN.3	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid29	0	Herbivore	TRUE	662.87	662.87	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	P negranervosa	USA	c__Insecta	banana aphid	f__Aphididae	g__Pentalonia	k__Metazoa	o__Hemiptera	p__Arthropoda	Pentalonia nigronervosa	s__Pentalonia_nigronervosa	M126PN.3	sk__Eukaryota	693967	TRUE	Not applicable	20.8	20.8	-156.33	-156.33	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid3.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	H105AG.3	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid3	0	Herbivore	TRUE	1492.95	1492.95	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	Aphis gossyppii	USA	c__Insecta	cotton aphid	f__Aphididae	g__Aphis	k__Metazoa	o__Hemiptera	p__Arthropoda	Aphis gossypii	s__Aphis_gossypii	H105AG.3	sk__Eukaryota	80765	TRUE	Not applicable	19.9	19.9	-155.58	-155.58	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid30.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	M225PN.1	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid30	0	Herbivore	TRUE	662.87	662.87	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	P negranervosa	USA	c__Insecta	banana aphid	f__Aphididae	g__Pentalonia	k__Metazoa	o__Hemiptera	p__Arthropoda	Pentalonia nigronervosa	s__Pentalonia_nigronervosa	M225PN.1	sk__Eukaryota	693967	TRUE	Not applicable	20.8	20.8	-156.33	-156.33	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid31.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	M225PN.2	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid31	0	Herbivore	TRUE	662.87	662.87	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	P negranervosa	USA	c__Insecta	banana aphid	f__Aphididae	g__Pentalonia	k__Metazoa	o__Hemiptera	p__Arthropoda	Pentalonia nigronervosa	s__Pentalonia_nigronervosa	M225PN.2	sk__Eukaryota	693967	TRUE	Not applicable	20.8	20.8	-156.33	-156.33	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid32.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	M225PN.3	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid32	0	Herbivore	TRUE	662.87	662.87	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	P negranervosa	USA	c__Insecta	banana aphid	f__Aphididae	g__Pentalonia	k__Metazoa	o__Hemiptera	p__Arthropoda	Pentalonia nigronervosa	s__Pentalonia_nigronervosa	M225PN.3	sk__Eukaryota	693967	TRUE	Not applicable	20.8	20.8	-156.33	-156.33	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid33.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	M232AG.1	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid33	0	Herbivore	TRUE	662.87	662.87	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	Aphis gossyppii	USA	c__Insecta	cotton aphid	f__Aphididae	g__Aphis	k__Metazoa	o__Hemiptera	p__Arthropoda	Aphis gossypii	s__Aphis_gossypii	M232AG.1	sk__Eukaryota	80765	TRUE	Not applicable	20.8	20.8	-156.33	-156.33	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid34.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	M232AG.2	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid34	0	Herbivore	TRUE	662.87	662.87	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	Aphis gossyppii	USA	c__Insecta	cotton aphid	f__Aphididae	g__Aphis	k__Metazoa	o__Hemiptera	p__Arthropoda	Aphis gossypii	s__Aphis_gossypii	M232AG.2	sk__Eukaryota	80765	TRUE	Not applicable	20.8	20.8	-156.33	-156.33	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid35.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	M232AG.3	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid35	0	Herbivore	TRUE	662.87	662.87	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	Aphis gossyppii	USA	c__Insecta	cotton aphid	f__Aphididae	g__Aphis	k__Metazoa	o__Hemiptera	p__Arthropoda	Aphis gossypii	s__Aphis_gossypii	M232AG.3	sk__Eukaryota	80765	TRUE	Not applicable	20.8	20.8	-156.33	-156.33	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid36.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	O52AG.1	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid36	0	Herbivore	TRUE	165	165.0	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	Aphis gossyppii	USA	c__Insecta	cotton aphid	f__Aphididae	g__Aphis	k__Metazoa	o__Hemiptera	p__Arthropoda	Aphis gossypii	s__Aphis_gossypii	O52AG.1	sk__Eukaryota	80765	TRUE	Not applicable	21.44	21.44	-158	-158.0	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid37.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	O52AG.2	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid37	0	Herbivore	TRUE	165	165.0	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	Aphis gossyppii	USA	c__Insecta	cotton aphid	f__Aphididae	g__Aphis	k__Metazoa	o__Hemiptera	p__Arthropoda	Aphis gossypii	s__Aphis_gossypii	O52AG.2	sk__Eukaryota	80765	TRUE	Not applicable	21.44	21.44	-158	-158.0	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid38.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	O52AG.3	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid38	0	Herbivore	TRUE	165	165.0	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	Aphis gossyppii	USA	c__Insecta	cotton aphid	f__Aphididae	g__Aphis	k__Metazoa	o__Hemiptera	p__Arthropoda	Aphis gossypii	s__Aphis_gossypii	O52AG.3	sk__Eukaryota	80765	TRUE	Not applicable	21.44	21.44	-158	-158.0	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Aphid39.s.7.1.sequences	Phloem	0.0	Not applicable	Not applicable	O53PN.1	FALSE	Not applicable	FALSE	Not applicable	Insecta	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	insect sample Aphid39	0	Herbivore	TRUE	165	165.0	True	EMP sample	Host-associated	Animal	Animal secretion	Not applicable	urban biome	insecta-associated habitat	bodily fluid	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Aphididae	Herbivore	P negranervosa	USA	c__Insecta	banana aphid	f__Aphididae	g__Pentalonia	k__Metazoa	o__Hemiptera	p__Arthropoda	Pentalonia nigronervosa	s__Pentalonia_nigronervosa	O53PN.1	sk__Eukaryota	693967	TRUE	Not applicable	21.44	21.44	-158	-158.0	Not applicable	Hemiptera	Not applicable	electrode	TRUE	CCME	FALSE	Not applicable	TRUE	1521	Not applicable	insect metagenome	Insect#4	1234904	insect	insect metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Exopterygota	1234904	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
