sample_name	agrochem_addition	altitude_m	annual_season_precpt	annual_season_temp	anonymized_name	area	area_2	c_n_ratio	carbon_perc	clone	cm_to_stem	collection_timestamp	country	cur_land_use	depth	depth_m	description	dna_extracted	drainage_class	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_subject_id	latitude	latitude_deg	longitude	longitude_deg	nitrogen_perc	orig_sample_name	perc_moisture	ph	ph_meth	physical_location_2	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	samp_weight_dna_ext	sample_scientific_name	sample_taxid	sample_type	scientific_name	soil_series	soil_type	store_cond	taxon_id	temperature	title	vineyard
2382.HE003.C181.HA.4.135.root.6.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2011-06-21	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01026	41.01026	-75.53069	-75.53069	Missing: Not provided	HE003.C181.HA.4.135	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.4.368.root.9.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2011-09-13	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01033	41.01033	-72.53061	-72.53061	Missing: Not provided	HE003.C181.HA.4.368	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.4.566.r1.bulk.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	HE003	Missing: Not provided	Missing: Not provided	clone_181	10	2012-04-12	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01025	41.01025	-72.53058	-72.53058	Missing: Not provided	HE003.C181.HA.4.566.r1	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	410658	11.06	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.4.567.rhizo.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-04-12	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01025	41.01025	-72.53058	-72.53058	Missing: Not provided	HE003.C181.HA.4.567	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.4.568.root.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-04-12	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01025	41.01025	-72.53058	-72.53058	Missing: Not provided	HE003.C181.HA.4.568	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.4.766.bulk.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	HE003	12.4948	1.101	clone_181	28	2012-09-25	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01036	41.01036	-72.53056	-72.53056	0.088	HE003.C181.HA.4.766	0.1	6.74	2:5 soil-water	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	410658	17.88	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.4.767.rhizo.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01036	41.01036	-72.53056	-72.53056	Missing: Not provided	HE003.C181.HA.4.767	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.4.768.root.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01036	41.01036	-72.53056	-72.53056	Missing: Not provided	HE003.C181.HA.4.768	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.4.769.leav.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Leaves	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01036	41.01036	-72.53056	-72.53056	Missing: Not provided	HE003.C181.HA.4.769	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.04	soil metagenome	410658	leaves	plant metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.4.770.gp.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Grapes	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01036	41.01036	-72.53056	-72.53056	Missing: Not provided	HE003.C181.HA.4.770	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.22	soil metagenome	410658	grapes	plant metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.5.139.root.6.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2011-06-21	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01023	41.01023	-72.53063	-72.53063	Missing: Not provided	HE003.C181.HA.5.139	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.5.373.root.9.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2011-09-13	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01025	41.01025	-72.53058	-72.53058	Missing: Not provided	HE003.C181.HA.5.373	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.5.571.r1.bulk.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	HE003	Missing: Not provided	Missing: Not provided	clone_181	10	2012-04-12	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01025	41.01025	-72.53058	-72.53058	Missing: Not provided	HE003.C181.HA.5.571.r1	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	410658	11.52	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.5.572.rhizo.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-04-12	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.00935	41.00935	-72.49416	-72.49416	Missing: Not provided	HE003.C181.HA.5.572	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.5.573.root.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-04-12	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.00935	41.00935	-72.49416	-72.49416	Missing: Not provided	HE003.C181.HA.5.573	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.5.771.bulk.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	HE003	Missing: Not provided	Missing: Not provided	clone_181	26.2	2012-09-25	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01036	41.01036	-72.53056	-72.53056	Missing: Not provided	HE003.C181.HA.5.771	0.12	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	410658	16.78	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.5.772.rhizo.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01036	41.01036	-72.53056	-72.53056	Missing: Not provided	HE003.C181.HA.5.772	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.5.773.root.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01036	41.01036	-72.53056	-72.53056	Missing: Not provided	HE003.C181.HA.5.773	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.5.774.leav.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Leaves	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01036	41.01036	-72.53056	-72.53056	Missing: Not provided	HE003.C181.HA.5.774	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.04	soil metagenome	410658	leaves	plant metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.HE003.C181.HA.5.775.gp.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS3	Mattituck	HE003	Not applicable	Not applicable	clone_181	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Grapes	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS3	41.01036	41.01036	-72.53056	-72.53056	Missing: Not provided	HE003.C181.HA.5.775	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.22	soil metagenome	410658	grapes	plant metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Hearn_7ft
2382.MU002.C3.HA.1.278.root.9.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Southold	MU002	Not applicable	Not applicable	clone_3	Not applicable	2011-09-14	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	7	7	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.06282	41.06282	-72.4031	-72.4031	Missing: Not provided	MU002.C3.HA.1.278	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Mudd_DC
