sample_name	altitude	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	title
940.CR.33.Ventral	0	0.0	CR.33.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.33.Ventral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.33	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.34.Dorsal	0	0.0	CR.34.Dorsal	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.34.Dorsal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	channel catfish	f__Ictaluridae	g__Ictalurus	k__Metazoa	o__Siluriformes	p__Chordata	Ictalurus punctatus	s__Ictalurus_punctatus	CR.34	sk__Eukaryota	7998	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.34.Gill	0	0.0	CR.34.Gill	UBERON:gill	UBERON:mucus	UBERON:gill	2011-10-07	GAZ:United States of America	0	0	CR.34.Gill fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	channel catfish	f__Ictaluridae	g__Ictalurus	k__Metazoa	o__Siluriformes	p__Chordata	Ictalurus punctatus	s__Ictalurus_punctatus	CR.34	sk__Eukaryota	7998	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.34.Oral	0	0.0	CR.34.Oral	UBERON:oral cavity	UBERON:mucus	UBERON:mouth	2011-10-07	GAZ:United States of America	0	0	CR.34.Oral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	channel catfish	f__Ictaluridae	g__Ictalurus	k__Metazoa	o__Siluriformes	p__Chordata	Ictalurus punctatus	s__Ictalurus_punctatus	CR.34	sk__Eukaryota	7998	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.34.Ventral	0	0.0	CR.34.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.34.Ventral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	channel catfish	f__Ictaluridae	g__Ictalurus	k__Metazoa	o__Siluriformes	p__Chordata	Ictalurus punctatus	s__Ictalurus_punctatus	CR.34	sk__Eukaryota	7998	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.35.Dorsal	0	0.0	CR.35.Dorsal	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.35.Dorsal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	common carp	f__Cyprinidae	g__Cyprinus	k__Metazoa	o__Cypriniformes	p__Chordata	Cyprinus carpio	s__Cyprinus_carpio	CR.35	sk__Eukaryota	7962	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.35.Fecal	0	0.0	CR.35.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.35.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	common carp	f__Cyprinidae	g__Cyprinus	k__Metazoa	o__Cypriniformes	p__Chordata	Cyprinus carpio	s__Cyprinus_carpio	CR.35	sk__Eukaryota	7962	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.35.Gill	0	0.0	CR.35.Gill	UBERON:gill	UBERON:mucus	UBERON:gill	2011-10-07	GAZ:United States of America	0	0	CR.35.Gill fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	common carp	f__Cyprinidae	g__Cyprinus	k__Metazoa	o__Cypriniformes	p__Chordata	Cyprinus carpio	s__Cyprinus_carpio	CR.35	sk__Eukaryota	7962	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.35.Oral	0	0.0	CR.35.Oral	UBERON:oral cavity	UBERON:mucus	UBERON:mouth	2011-10-07	GAZ:United States of America	0	0	CR.35.Oral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	common carp	f__Cyprinidae	g__Cyprinus	k__Metazoa	o__Cypriniformes	p__Chordata	Cyprinus carpio	s__Cyprinus_carpio	CR.35	sk__Eukaryota	7962	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.35.Ventral	0	0.0	CR.35.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.35.Ventral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	common carp	f__Cyprinidae	g__Cyprinus	k__Metazoa	o__Cypriniformes	p__Chordata	Cyprinus carpio	s__Cyprinus_carpio	CR.35	sk__Eukaryota	7962	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.36.Fecal	0	0.0	CR.36.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.36.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.36	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.37.Fecal	0	0.0	CR.37.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.37.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.37	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.38.Fecal	0	0.0	CR.38.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.38.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.38	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.39.Fecal	0	0.0	CR.39.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.39.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.39	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.39.Ventral	0	0.0	CR.39.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.39.Ventral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.39	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.40.Fecal	0	0.0	CR.40.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.40.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.40	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.40.Ventral	0	0.0	CR.40.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.40.Ventral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.40	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.41.Fecal	0	0.0	CR.41.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.41.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.41	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.41.Ventral	0	0.0	CR.41.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.41.Ventral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.41	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.42.Fecal	0	0.0	CR.42.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.42.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.42	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.42.Ventral	0	0.0	CR.42.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.42.Ventral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.42	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.43.Fecal	0	0.0	CR.43.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.43.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.43	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.43.Ventral	0	0.0	CR.43.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.43.Ventral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.43	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.44.Fecal	0	0.0	CR.44.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.44.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.44	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.44.Ventral	0	0.0	CR.44.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.44.Ventral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.44	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.46.Fecal	0	0.0	CR.46.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.46.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.46	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.46.Ventral	0	0.0	CR.46.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.46.Ventral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.46	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.47.Fecal	0	0.0	CR.47.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.47.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.47	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.CR.47.Ventral	0	0.0	CR.47.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-10-07	GAZ:United States of America	0	0	CR.47.Ventral fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.47	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.CR.48.Fecal	0	0.0	CR.48.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	CR.48.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	CR.48	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
