sample_name	altitude	altitude_m	anonymized_name	batid	body_habitat	body_product	body_site	cage	collection_date	collection_timestamp	country	depth	depth_m	description	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	escaped_during_trial	extracted_dna_avail_now	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	last_meal	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	reproductive_status	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	species	timepoint	title	tot_mass	treatment	type_sample	weight_g
2338.0702.4.M	0	0.0	0702.4.M	702.4	UBERON:feces	UBERON:feces	UBERON:feces	2	2013-07-05 00:00:00	2013-07-05	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.4	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	female	Carollia perspicillata	Middle	Song_Whitehead_bats	20.5	piperine	Fecal	20.5
2338.0702.6.I	0	0.0	0702.6.I	702.6	UBERON:feces	UBERON:feces	UBERON:feces	2	2013-07-02 00:00:00	2013-07-02	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	1	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.6	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Initial	Song_Whitehead_bats	20	piperine	Fecal	20
2338.0702.6.M	0	0.0	0702.6.M	702.6	UBERON:feces	UBERON:feces	UBERON:feces	2	2013-07-05 00:00:00	2013-07-05	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	1	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.6	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Middle	Song_Whitehead_bats	20	piperine	Fecal	20
2338.0702.7.I	0	0.0	0702.7.I	702.7	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-02 00:00:00	2013-07-02	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.7	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	reproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Initial	Song_Whitehead_bats	20	Missing: Not provided	Fecal	20
2338.0702.8.I	0	0.0	0702.8.I	702.8	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-02 00:00:00	2013-07-02	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.8	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	reproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Initial	Song_Whitehead_bats	20.5	Missing: Not provided	Fecal	20.5
2338.0702.9.I	0	0.0	0702.9.I	702.9	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-02 00:00:00	2013-07-02	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.9	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	pregnant	bat metagenome	1213622	stool	bat metagenome	female	Carollia perspicillata	Initial	Song_Whitehead_bats	25	Missing: Not provided	Fecal	25
2338.0703.13.I	0	0.0	0703.13.I	703.13	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-03 00:00:00	2013-07-03	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	703.13	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True				2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia sowelli	Initial	Song_Whitehead_bats	17	Missing: Not provided	Fecal	17
2338.0703.3.I	0	0.0	0703.3.I	703.3	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-03 00:00:00	2013-07-03	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	703.3	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Initial	Song_Whitehead_bats	21.5	Missing: Not provided	Fecal	21.5
2338.0703.4.I	0	0.0	0703.4.I	703.4	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-03 00:00:00	2013-07-03	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Not applicable	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia castanea	s__Carollia_castanea	703.4	sk__Eukaryota	138696	banana	9.75	9.75	juvenile	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	female	Carollia castanea	Initial	Song_Whitehead_bats	13	Missing: Not provided	Fecal	13
2338.0703.6.I	0	0.0	0703.6.I	703.6	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-03 00:00:00	2013-07-03	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	703.6	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	female	Carollia perspicillata	Initial	Song_Whitehead_bats	20	Missing: Not provided	Fecal	20
2338.0703.7.I	0	0.0	0703.7.I	703.7	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-03 00:00:00	2013-07-03	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	703.7	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	reproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia sowelli	Initial	Song_Whitehead_bats	19	Missing: Not provided	Fecal	19
2338.628.13.I	0	0.0	628.13.I	628.13	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-06-28 00:00:00	2013-06-28	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Not applicable	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia castanea	s__Carollia_castanea	628.13	sk__Eukaryota	138696	banana	9.75	9.75	juvenile	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia castanea	Initial	Song_Whitehead_bats	12.5	Missing: Not provided	Fecal	12.5
2338.A.HAND.E	0	0.0	A.HAND.E	REU1	UBERON:skin	UBERON:hand skin	UBERON:sebum	Missing: Not provided	2013-07-23 00:00:00	2013-07-23	GAZ:Costa Rica	0	0	human hand sample		True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal surface	dense settlement biome	human-associated habitat	sebum	human-skin	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	c__Mammalia	human	f__Hominidae	g__Homo	k__Metazoa	o__Primates	p__Chordata	Homo sapiens	s__Homo_sapiens	REU1	sk__Eukaryota	9606	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal surface	2338	Missing: Not collected	human skin metagenome	539655	skin	human skin metagenome	female	Homo sapiens	End	Song_Whitehead_bats		Missing: Not provided	Skin	Missing: Not provided
2338.BLANK.B.1	0	0.0	BLANK.B.1	BLANK.B.1	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.1	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.10	0	0.0	BLANK.B.10	BLANK.B.10	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.10	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.11	0	0.0	BLANK.B.11	BLANK.B.11	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.11	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.12	0	0.0	BLANK.B.12	BLANK.B.12	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.12	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.13	0	0.0	BLANK.B.13	BLANK.B.13	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.13	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.14	0	0.0	BLANK.B.14	BLANK.B.14	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.14	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.15	0	0.0	BLANK.B.15	BLANK.B.15	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.15	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.16	0	0.0	BLANK.B.16	BLANK.B.16	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.16	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.17	0	0.0	BLANK.B.17	BLANK.B.17	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.17	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.18	0	0.0	BLANK.B.18	BLANK.B.18	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.18	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.19	0	0.0	BLANK.B.19	BLANK.B.19	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.19	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.2	0	0.0	BLANK.B.2	BLANK.B.2	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.2	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.20	0	0.0	BLANK.B.20	BLANK.B.20	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.20	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.21	0	0.0	BLANK.B.21	BLANK.B.21	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.21	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.22	0	0.0	BLANK.B.22	BLANK.B.22	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.22	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.23	0	0.0	BLANK.B.23	BLANK.B.23	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.23	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True				2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.24	0	0.0	BLANK.B.24	BLANK.B.24	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.24	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.25	0	0.0	BLANK.B.25	BLANK.B.25	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.25	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
