sample_name	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth_m	description	disease_stat	disease_status	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	title	wsg84
894.GV1657.lane5.NoIndex.L005	0.0	GV1657	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1657	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1658.lane5.NoIndex.L005	0.0	GV1658	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1658	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1659.lane5.NoIndex.L005	0.0	GV1659	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1659	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1660.lane5.NoIndex.L005	0.0	GV1660	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1660	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1661.lane5.NoIndex.L005	0.0	GV1661	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1661	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1662.lane5.NoIndex.L005	0.0	GV1662	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1662	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1663.lane5.NoIndex.L005	0.0	GV1663	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1663	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1664.lane5.NoIndex.L005	0.0	GV1664	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1664	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1665.lane5.NoIndex.L005	0.0	GV1665	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1665	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1666.lane5.NoIndex.L005	0.0	GV1666	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1666	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1667.lane5.NoIndex.L005	0.0	GV1667	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1667	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1668.lane5.NoIndex.L005	0.0	GV1668	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1668	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1669.lane5.NoIndex.L005	0.0	GV1669	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1669	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1670.lane5.NoIndex.L005	0.0	GV1670	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1670	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1671.lane5.NoIndex.L005	0.0	GV1671	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1671	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1672.lane5.NoIndex.L005	0.0	GV1672	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1672	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1673.lane5.NoIndex.L005	0.0	GV1673	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1673	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1674.lane5.NoIndex.L005	0.0	GV1674	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1674	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1878.lane2.NoIndex.L002	0.0	GV1878	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1878	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1879.lane2.NoIndex.L002	0.0	GV1879	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1879	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1880.lane2.NoIndex.L002	0.0	GV1880	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1880	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1881.lane2.NoIndex.L002	0.0	GV1881	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces	Cryptosporidium sp. environmental-like I genotype	Cryptosporidium sp. environmental-like I genotype	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1881	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1882.lane2.NoIndex.L002	0.0	GV1882	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1882	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1883.lane2.NoIndex.L002	0.0	GV1883	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1883	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1884.lane2.NoIndex.L002	0.0	GV1884	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1884	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
894.GV1885.lane2.NoIndex.L002	0.0	GV1885	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces		None	TRUE	177.6031	177.6031	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	GV1885	sk__Eukaryota	9322	-37.619704	-37.619704	144.901997	144.901997	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 314843m E 5834308m N
